lng,lat,type
116.172271,39.721875,5
116.595849,39.999971,2357
116.614837,40.270899,41
116.384354,39.984075,2518
116.011749,39.659751,41
116.448439,39.941176,41
117.099722,40.141323,50052
116.231277,39.873629,41
116.33252,39.830686,2392
116.44915,40.018211,2431
116.348823,39.724484,4
116.283294,39.880679,41
116.371764,39.948814,41
116.448316,40.029458,2431
116.386944,39.865238,78
116.549581,39.954922,1952
116.403182,39.915163,3
116.477706,39.903262,3
116.440772,39.966566,41
116.46614,39.999046,4
116.387786,39.983317,3
116.36904,40.002952,3
116.32826,39.897351,5
116.704436,39.942821,41
116.863213,40.152797,2431
116.072791,39.610274,41
116.281093,40.089813,3
116.60916,39.990572,3
116.403151,40.057703,41
116.427352,39.84605,3
116.299112,39.887073,5
116.46647,40.019262,2431
116.543079,40.024811,4
116.111708,39.729231,41
116.230903,39.872052,41
116.543196,39.941562,3
116.35678,39.913253,3
116.752623,39.822208,3
117.007314,40.147379,4
116.360755,40.165046,3
116.356397,39.90019,3198
116.048675,39.601329,41
116.433977,39.941557,2357
116.367148,39.92848,41
116.687039,40.116328,2561
116.713506,39.793919,78
115.930093,39.606469,4
116.19333,40.039785,4
115.876647,39.56636,2431
116.674651,39.877958,3
116.504446,40.004549,5
116.445208,39.88598,41
116.186514,39.696242,3
116.376307,39.815693,2357
116.416519,40.02223,3
116.176658,40.313267,2431
116.485882,39.986093,4
116.626525,39.926604,41
116.461729,39.893173,2354
115.897056,40.033631,3433
116.545257,39.827952,41
116.330291,40.021126,78
116.617021,40.050428,4
116.377318,40.115939,41
116.590621,39.91299,2338
116.1985,39.913661,3147
116.345117,39.900433,5
116.426467,39.918519,3198
116.504415,39.855183,4
116.316842,40.08665,2431
116.08251,40.281618,41
116.62232,40.02223,3
116.434233,39.88431,41
116.372855,39.907073,3
116.491743,39.893107,3
116.463912,39.858557,41
116.374057,39.908637,5
116.640449,40.100787,41
116.377212,39.927851,41
116.473362,40.034538,3433
116.824187,39.708094,2357
116.356406,39.917139,78
116.345328,39.912943,41
116.672316,39.892287,3
116.363616,39.869166,41
116.274161,40.204973,41
116.332084,39.751933,41
116.462692,40.027888,3
116.770521,39.799883,2392
116.28427,39.844168,41
116.433058,40.001868,3
116.572788,40.013363,4
116.558159,39.902078,41
116.316062,40.037611,41
116.296572,40.072411,1952
116.479468,39.989691,41
117.087757,40.612592,5
116.462012,39.937983,41
116.674277,40.104067,3
116.239684,39.832598,3
116.213877,39.896739,2357
116.372933,39.837974,2357
116.332184,39.710121,4
116.402031,39.977025,4
116.448234,39.955483,5
116.37892,39.973648,3
116.149058,39.69548,4
116.309113,39.942626,4
116.816324,40.371486,4
116.049178,40.27994,41
116.227738,39.873283,5
116.483794,39.825385,3
116.294967,39.866378,3
116.483512,39.849448,41
116.477324,39.973228,3
116.275677,40.041979,41
116.353415,40.024588,41
116.412956,39.969261,2338
116.486678,39.986856,2431
116.285903,39.830756,3
116.610408,39.907479,4
116.367068,39.865397,4
116.297835,39.510909,41
116.345802,39.959029,5
116.442199,40.06119,41
116.627371,39.926733,41
116.435164,39.915679,3
116.501486,40.023572,2357
116.501958,39.974169,5
116.425887,39.934016,41
116.729394,39.987886,4
116.456808,39.89363,41
116.257098,39.871933,5
116.127987,39.577483,4
116.675725,39.756366,3433
116.349303,39.873158,4
116.400474,40.057796,3
117.074027,40.507369,2518
116.142317,39.735976,3
116.640157,40.129657,4
116.543295,39.919176,4
116.504561,39.722403,41
116.674161,40.109654,4
116.378516,39.859382,4
115.969593,39.81771,5
116.480458,39.871274,5
116.368608,39.788079,2357
116.545625,39.761623,2518
116.317543,39.985598,3
116.356841,39.901068,41
117.258314,40.640804,41
116.213416,40.231652,3433
116.319679,39.893213,4
116.598829,40.144275,3433
116.317968,39.975021,3
116.331053,39.967505,41
116.287251,39.773853,2518
116.427083,39.989105,3
116.450524,39.932166,4
116.637656,40.051516,50052
116.771323,39.937903,3
116.528381,39.921763,3
116.697783,39.739802,41
116.428007,39.900756,41
116.533355,40.040999,3
116.448617,39.933647,2357
116.577945,40.29274,4
116.408964,39.719614,41
116.577514,39.909266,41
116.51986,39.906136,5
116.667136,40.173594,41
116.325555,39.88993,41
116.43283,40.025675,4
116.343159,39.986697,78
116.412135,39.988515,3
116.530792,39.869758,3
116.457236,39.806845,3
116.478156,39.893874,41
116.381583,39.871532,41
116.775348,39.859498,4
116.470039,39.969653,41
116.435431,39.908626,41
116.587749,40.076391,4
116.345023,39.992762,41
116.657045,40.112082,5
116.442946,39.896967,4
116.430139,39.832029,4
116.922033,40.378217,3433
117.102965,40.182227,4
116.478674,39.894522,2357
116.448532,39.892669,41
116.728828,40.235511,41
116.548888,39.873999,3
116.319495,39.854983,41
116.591464,39.737482,5
116.304092,40.114961,5
116.703948,40.170088,3
116.438952,39.908588,5
116.347723,39.976439,4
116.522018,39.756149,41
116.503747,40.010622,4
116.546622,39.896754,41
116.425177,39.957164,41
116.451458,39.903703,4
116.301582,39.830501,3
116.132134,39.732443,5
116.295013,39.995776,41
116.44325,39.933598,4
116.198318,40.125121,41
115.964807,39.756136,2357
116.255347,39.897059,41
115.95184,40.370926,41
116.367109,40.099959,3433
116.477384,39.888637,1952
116.270728,40.04497,41
116.434417,39.925044,41
116.274418,39.87102,4
116.138946,39.73594,4
116.408093,39.983096,4
116.391685,39.968512,41
116.461753,39.906703,41
116.529635,39.909761,78
116.671553,39.759211,3
116.203395,40.047308,4
116.429631,39.801398,2431
116.461554,39.903308,50052
116.487174,39.988448,41
116.344534,39.751948,41
117.108884,40.151913,4
116.79747,39.877227,2338
116.40842,40.002777,3
116.111852,39.904061,2357
116.290061,39.865859,41
116.555228,39.960746,41
116.489865,39.910138,41
116.332074,40.057539,41
116.434114,39.893728,3
117.114419,40.105017,4
116.37113,40.174067,3
116.371115,39.911518,41
116.139066,39.73591,4
116.282723,39.859677,4
116.146987,39.878172,41
116.64434,40.222442,3
116.344867,39.820836,4
116.375456,39.895247,41
116.667421,39.926744,41
116.317854,40.175036,3
116.145194,39.925643,41
116.312131,39.634309,2431
116.471848,39.969607,2354
117.147086,40.540915,41
116.435691,39.910083,41
116.274153,40.204581,41
116.316924,39.897328,4
116.32186,39.992289,41
116.654021,39.907675,3
116.844807,40.350637,4
116.680409,39.942317,4
116.325591,39.779876,41
116.348998,40.029365,41
116.528905,40.019638,4
116.380877,39.765014,41
116.37406,39.908076,41
116.571343,40.035756,4
116.559127,39.868548,41
116.468406,40.014277,41
116.756453,39.617198,41
116.502952,39.74287,3
116.427176,39.933619,41
116.461448,39.935237,3
116.452468,39.982626,41
116.322093,39.685859,2431
116.445052,39.886732,3
116.414105,39.918323,2431
116.112216,39.950025,5
116.388122,39.974212,2338
116.108199,40.03749,3
116.444557,39.939891,41
116.385488,39.964724,2351
116.324584,39.947642,41
116.267188,40.174037,41
116.295614,39.503301,2357
116.542899,39.922456,3
116.424476,40.117717,5
116.444633,40.155177,41
116.489722,39.984942,41
116.418936,39.871119,41
116.495629,39.915602,2357
116.635815,39.917938,3
116.246294,39.830703,4
116.318226,40.012552,41
116.357883,40.017829,5
116.378236,39.864182,4
116.707358,39.970915,41
116.272399,39.89479,4
116.408561,39.968662,41
116.658976,39.750372,2357
116.2363,39.968406,2357
116.40268,39.887542,4
116.455163,39.816476,2424
116.167622,39.809111,3244
116.133982,39.93666,4
116.371342,39.861888,2357
116.445983,39.952166,41
116.015983,39.695737,2431
116.46949,39.920474,4
116.240333,39.999034,3400
116.498747,39.894954,3
116.900016,40.114359,41
116.394217,39.940623,41
116.418012,40.022243,3
116.007204,40.310772,3
116.544548,40.025434,3
116.486457,39.899138,3399
116.661027,40.288115,4
116.489777,39.920958,2354
116.534606,40.021853,4
115.96451,39.617974,5
116.278442,40.014306,5
116.347564,39.858504,3
116.323081,40.02788,41
116.445074,39.995276,41
116.662814,39.899742,4
116.283118,39.84672,41
116.352549,39.90235,2354
116.094486,39.728826,5
116.452345,39.959509,41
116.529288,40.034122,41
116.823068,40.110845,4
116.256278,40.303561,41
116.283691,39.974839,2354
116.533601,40.039416,4
116.412306,40.047255,41
116.374351,39.887595,41
117.108454,40.153793,4
116.237074,39.897013,3
116.327529,40.056571,3
116.567687,39.745521,2431
116.612795,39.858949,41
116.310285,39.938018,4
116.288036,40.050202,5
116.624659,40.042974,4
116.371841,39.808462,5
116.300849,40.091998,3
116.240813,40.194666,41
116.334585,39.976586,5
116.478565,39.971356,2354
116.381995,39.968398,41
116.355116,39.95338,5
116.101075,40.212146,2431
116.675681,40.269355,41
116.254508,39.821669,41
116.593444,40.054587,41
116.585906,39.919638,3
116.711936,39.903804,41
117.187854,40.168355,2357
116.319904,39.668906,41
116.445716,39.907375,2561
116.599882,40.044661,3400
116.498961,39.9981,3
116.658147,39.693115,4
116.344158,39.925739,2357
116.450336,39.947137,4
116.492263,39.733447,41
116.379325,39.956538,41
116.428114,39.933566,4
116.236822,40.184955,41
116.430457,40.040457,41
116.202479,39.924564,3433
116.313674,40.097972,41
116.490935,39.906107,3
116.656379,39.892569,41
116.450347,39.914526,41
116.374289,39.878459,41
116.547164,39.942336,3
116.059657,39.659899,5
116.34529,39.822795,41
116.371215,39.850993,78
116.522569,40.034607,4
116.69892,40.130724,41
116.814327,40.361199,2357
116.169951,39.924529,41
116.407912,40.00104,3
116.355594,39.934262,4
116.410911,39.988845,5
116.283012,40.056587,2338
116.349639,39.91721,4
115.952468,39.797968,41
116.091551,39.730559,41
116.470069,39.989284,2338
116.491431,39.911566,41
116.490043,39.904997,3
116.128252,40.055037,2357
116.231006,39.897,78
116.461913,39.925942,2357
116.861334,40.390367,5
116.682135,40.409198,2580
116.519878,40.034412,5
116.473097,39.904914,41
116.624334,39.925895,5
116.461524,39.916698,41
116.165104,40.054713,41
116.901745,40.454205,5
116.480371,39.825881,4
116.552389,40.243682,4
116.562369,40.063372,41
116.495567,39.994816,5
116.522811,39.990149,3
116.403036,39.857235,5
116.371154,39.847037,41
116.489722,39.928377,41
116.310564,39.943168,41
116.364921,39.850043,78
116.490706,40.09489,41
116.324956,39.850099,41
116.430587,39.858454,3
116.588423,40.035552,50052
116.548514,39.845198,3
116.524505,40.119517,3025
116.304809,39.83036,41
116.549272,39.696141,3433
115.916689,39.734445,5
116.434836,39.919764,41
116.508298,39.997533,5
116.21022,39.684756,41
116.493773,39.994265,41
116.310248,39.894634,2357
116.426155,39.846244,4
116.339889,39.948325,3
116.657298,40.212364,4
116.435119,39.912898,41
116.348735,40.029208,5
116.436314,40.021718,5
116.092415,39.671234,5
116.320899,39.967978,41
116.508855,39.889544,2357
116.695647,39.863372,41
116.655451,40.320998,41
116.626792,40.889868,41
116.464545,39.920956,4
116.127723,40.056495,3
116.684966,40.095753,2357
116.408156,39.907871,3
116.428389,39.949831,41
116.328185,40.145621,41
116.3738,39.913862,41
117.14878,40.503718,41
116.551402,40.130549,5
116.428253,39.849152,4
116.359013,39.944278,4
116.356109,39.926239,2338
116.791627,39.78442,2561
116.049415,39.760196,41
116.434261,39.892858,4
116.583281,39.957137,41
117.136605,40.166782,2392
116.468161,39.953452,41
116.36965,39.987488,2354
116.784232,40.44691,3
116.491088,39.553473,41
116.819747,40.165903,41
116.304167,39.960376,3
116.333296,39.986102,41
116.374317,39.881823,5
116.729786,39.637336,3433
116.312903,39.835502,41
116.599444,39.839292,41
116.299946,39.90751,5
116.455423,39.904219,5
116.454178,40.113018,4
116.501669,39.820444,3
116.489876,39.978952,4
116.249282,39.706307,5
116.572043,39.810569,41
116.489557,39.556453,41
116.467055,39.689136,41
116.268667,40.127042,5
116.534384,39.916945,3
116.354643,40.021929,5
116.341628,40.038604,41
116.586869,40.073042,4
115.969129,39.764455,2431
116.48992,39.890368,3
116.48982,39.9302,4
116.429249,39.814294,5
116.516979,39.773181,41
116.524688,39.807711,41
116.241003,40.176215,41
116.623306,39.855392,3433
116.457563,39.906621,4
116.316745,39.908088,4
116.329165,39.688128,2357
116.538447,40.054924,4
116.454848,39.971786,41
116.461761,39.902404,3
116.500416,40.20898,41
116.352588,39.905328,5
116.417738,39.90695,41
116.889696,39.812026,41
116.350918,40.340271,5
116.400703,39.897952,41
116.135922,39.730583,4
116.056805,39.628036,2357
116.543113,39.869151,41
116.32656,39.86349,41
116.514984,40.096688,5
116.340041,40.001586,3
116.320112,39.678317,41
116.404895,39.924219,5
116.334577,39.731691,3433
116.558581,39.770368,2357
116.625881,40.285384,4
116.398845,40.079631,41
116.034499,39.777324,41
116.408932,39.715698,3433
116.031112,40.280665,41
116.538567,40.055082,78
116.536879,40.243358,41
116.28299,39.990603,4
116.595724,39.908847,3
116.115788,39.603629,2357
116.650329,39.812259,3433
116.465037,40.015107,2431
116.687896,39.919314,41
116.123874,39.713955,5
116.863137,40.199686,3433
116.378368,39.932851,3198
116.874563,40.393449,2431
116.575321,39.909687,41
116.281666,39.877026,41
116.32052,39.889054,4
116.240379,39.903819,4
116.420989,39.969206,3
116.129958,40.067916,41
116.329218,39.968142,41
116.407584,39.976726,41
116.330807,39.833806,78
116.348337,39.867038,2357
116.296185,39.657661,2354
116.690051,39.758311,3433
116.473844,39.975362,2354
116.782408,40.293602,4
116.69197,40.232951,3
116.518844,39.778109,41
116.461852,39.914493,41
116.017883,39.700931,2338
116.226397,39.845998,41
116.696896,39.99385,2431
116.433941,40.103376,5
116.64138,39.805179,41
116.430499,39.996127,4
116.461303,39.89495,3
116.559444,39.868172,41
116.504623,39.875287,2431
116.447401,39.933806,2431
116.477722,39.893973,2357
116.46379,39.88428,41
116.463195,39.949805,41
116.566095,39.729965,1952
116.490276,39.989204,2431
116.757255,40.288653,5
116.25417,40.23286,4
116.457962,39.90985,4
116.654226,39.751181,2431
116.692441,39.987503,5
116.345768,39.846763,2357
116.342192,39.765292,3
116.346839,39.763076,41
116.332536,40.036005,5
116.568961,39.760986,2392
116.387847,39.997901,41
116.383978,39.803244,41
116.623878,40.106959,3
117.134027,40.155427,4
116.531324,40.037143,2357
116.66107,40.094032,3
116.480238,40.006975,3
116.48513,39.578311,3
116.377394,39.922462,41
116.408682,39.938125,3
116.429977,39.858672,3
116.33023,39.907294,3
116.516914,39.940284,41
116.356612,39.902492,41
116.461471,39.95222,3
116.330737,40.052092,3
116.288117,39.839011,4
116.306127,40.057026,2357
117.090888,40.592293,4
116.477889,39.914106,3
116.328325,40.027978,5
116.428151,39.915559,78
116.357208,40.064121,2338
116.408774,39.936355,41
116.37464,39.870055,41
116.490004,39.892745,41
116.275043,39.920221,2518
116.561972,39.688152,41
116.441597,40.020933,3
116.196967,40.244,2431
116.352271,39.939735,41
116.321303,39.773116,41
116.496688,39.804469,3
116.210501,39.900704,5
116.478942,39.971713,41
116.314288,39.696202,3
116.415511,39.968886,3
116.53266,40.121875,3
116.411612,40.032751,41
116.43714,39.900237,41
116.842666,39.72736,2431
116.728332,39.694774,41
116.375533,39.994577,41
116.296264,39.699806,2338
116.958609,40.288909,4
116.490713,39.905722,3
116.544444,40.101493,4
116.440802,39.933619,41
116.391338,39.997941,4
116.802947,40.044406,41
116.198263,39.924769,41
116.693689,40.038875,41
116.446662,39.933848,41
116.332427,39.932452,41
116.544435,40.025408,4
115.984192,40.440427,4
115.983386,39.689398,5
116.424763,39.9722,4
116.48722,39.839187,41
116.382033,39.879227,4
116.366353,39.831284,4
116.226943,39.935371,41
116.319698,39.888919,5
116.39381,39.948689,41
116.421881,39.843314,3
115.863932,39.599818,2357
116.439669,39.874051,4
116.344534,39.921999,41
116.390006,40.078368,3
116.507326,39.998369,5
116.719527,40.170889,3
116.580534,39.893386,3
116.336854,40.026461,4
116.438933,40.010126,41
116.434892,39.923801,2357
116.623212,39.913703,2431
116.033649,39.877392,5
116.433913,39.931975,41
116.564304,39.940873,4
116.364644,39.861974,41
116.420836,40.158168,41
116.614135,40.054545,3
116.353522,39.986384,41
116.249419,40.224952,3
116.352886,39.994299,4
116.026465,40.439513,41
116.286755,40.194008,2357
116.424974,39.556797,2431
116.311459,39.951901,4
116.416557,40.047527,41
116.086371,39.674647,3433
116.453203,39.897429,4
116.141814,39.742918,3
115.984931,40.429819,41
116.23516,39.864691,4
116.310109,39.929154,5
116.169471,39.696715,41
116.348944,40.041084,4
116.431082,39.949748,3
116.319739,39.780558,3
116.566371,40.118394,3
116.442002,39.723214,2357
116.658521,40.133107,4
116.336356,39.727911,4
116.326423,39.889685,4
116.423267,40.118592,2357
116.386015,40.012339,3
116.381453,39.994171,41
116.056593,39.656684,3400
117.250574,40.657506,2431
116.546351,39.768695,2431
116.339423,39.890788,41
116.710709,39.891154,2431
116.491263,39.914055,4
116.210822,39.908229,5
117.154197,40.572171,1952
116.323027,40.173999,3
116.490718,39.940638,4
116.394667,39.969462,41
116.540916,39.942798,2338
116.465619,39.834769,2357
116.308386,39.961858,5
116.342092,39.770768,3
116.594422,40.051046,4
116.455398,39.912143,41
116.345173,39.824752,3
116.668173,39.887271,41
116.809838,40.239794,4
116.607953,39.978382,2431
116.125312,40.256869,3
116.450903,39.933865,4
116.397834,39.87614,3400
116.477195,39.966136,41
116.448363,39.958114,41
116.953674,40.377817,41
116.50962,40.220492,41
116.317222,40.036734,4
116.487403,39.731124,41
116.325614,39.69157,3
116.211776,39.939444,41
116.187378,39.764869,41
116.306869,39.84672,5
116.290862,40.014601,3
116.048209,39.812662,4
116.501563,39.739963,41
116.305183,39.757928,4
116.042805,39.72195,5
116.488135,39.893298,41
116.650283,40.035575,41
116.363485,39.893233,4
116.676197,39.877947,3
116.310301,39.944163,41
116.344314,39.746902,3
116.113114,39.90559,2431
116.280289,39.972768,2354
117.081244,40.535894,4
116.208617,39.68074,41
116.387854,39.983462,3
116.784154,39.749704,2431
116.413764,40.104304,3
117.095554,40.148881,4
116.666922,39.841361,41
116.440209,39.89002,2354
116.596519,40.124019,41
116.084926,40.385833,2357
116.105544,39.926489,5
116.273924,39.909816,41
116.630034,40.888984,41
116.375846,40.023742,3
116.639907,39.900142,2338
116.440621,40.175931,3433
116.649734,40.078135,3400
116.41033,39.915412,50052
116.790897,40.344976,4
116.709991,39.985171,41
116.310233,39.895049,41
